billID,item,quantity
8462,"Labatts Blue",2
8463,"Harp Lager",5
8463,"Sweet tea",4
8464,Lowenbrau,5
8464,"Pabst Blue Ribbon",5
8464,"Paulaner Hefe",3
8464,"Sweet tea",2
8465,Kirin,3
8465,"Labatts Blue",2
8465,"Sweet tea",1
8466,Caffrey's,3
8466,"Old Speckled Hen",3
8466,Tsingtao,2
8467,Cheeseburger,4
8467,"Chimay Blue Top",1
8467,Heineken,3
8468,"Efes Dark",1
8468,"Harp Lager",3
8468,"Pabst Blue Ribbon",3
8469,"Newcastle Brown Ale",3
847,Kronenbourg,4
847,"Stiegl Bier",2
8470,Carlsberg,2
8470,Quesadilla,4
8471,Duvel,1
8471,"Mozoralla sticks",2
8472,Caffrey's,2
8472,Cheeseburger,3
8472,Lowenbrau,4
8472,"Newcastle Brown Ale",2
8473,Dreher,4
8473,Quesadilla,3
8473,"Tiger beer",2
8474,"Chicken wings",1
8474,"Club soda",1
8475,"Amstel Light",4
8475,"Efes Dark",1
8475,Lasko,3
8475,Nachos,5
8476,Kronenbourg,4
8476,Union,1
8477,Dreher,3
8478,Caffrey's,5
8478,"Labatts Blue",5
8478,"Singha beer",1
8479,Lowenbrau,5
8479,"Mythos Sindos",4
8479,"Newcastle Brown Ale",2
848,"Singha beer",2
8480,"Coreff Ambree",5
8480,Dreher,2
8480,Nachos,3
8481,Cheeseburger,3
8481,"Efes Dark",5
8481,Nachos,2
8481,Pretzel,4
8482,Dreher,4
8483,"Ichnusa beer",5
8483,"Pilsner Urquell",3
8483,"Potato skins",1
8483,Union,4
8484,"Amstel Light",4
8484,Budweiser,3
8485,"Beer Chang",4
8485,Carlsberg,4
8485,Kirin,1
8486,"Stiegl Bier",3
8487,"Birra Moretti",2
8487,"Efes Dark",1
8488,Caffrey's,4
8488,"Labatts Blue",5
8488,"Onion rings",3
8489,"Chicken wings",2
8489,"OB Golden Lager",5
8489,Tecate,2
8490,Kirin,4
8490,Nachos,5
8491,"Paulaner Hefe",5
8492,Tecate,4
8493,Pretzel,2
8494,Heineken,2
8495,"Club soda",3
8495,Peroni,4
8495,"Potato skins",5
8496,"Carling Black Label",2
8497,Asahi,3
8497,"Newcastle Brown Ale",3
8498,"Erdinger Pikantus",1
8498,"Labatts Blue",4
8498,"Newcastle Brown Ale",2
8499,"Carling Black Label",5
8499,"Coca cola",5
8499,Pretzel,2
85,"Gambrinus Premium",5
850,"Club soda",3
850,Dreher,3
8500,"Root beer",5
8501,"Budvar Svetly Lezak",2
8501,"Labatts Blue",1
8501,Lowenbrau,5
8501,Nachos,1
8502,"Amstel Light",2
8502,"Mythos Sindos",4
8502,Sapporo,4
8503,Nachos,4
8504,"Birra Moretti",3
8504,"Dos Equis",2
8504,Lasko,3
8504,"Tater tots",3
8505,Lasko,1
8506,Caffrey's,4
8506,Lasko,3
8507,"Budvar Svetly Lezak",3
8507,"Old Speckled Hen",4
8507,"Root beer",1
8508,"Ichnusa beer",1
8508,"Stiegl Bier",5
8508,Warsteiner,2
8509,"Coca cola",1
8509,"French fries",4
8509,"Tater tots",5
8510,"Newcastle Brown Ale",2
8510,Tuborg,1
8511,Grolsch,3
8511,"Harp Lager",1
8511,Sprite,3
8511,Union,3
8512,"Leffe Blonde",1
8512,"San Miguel Pale Pilsen",5
8513,"Amstel Light",1
8513,"Chimay Blue Top",3
8513,Peroni,2
8514,"Club soda",3
8514,"Efes Dark",1
8514,"Pabst Blue Ribbon",1
8514,"Tater tots",5
8515,Lowenbrau,5
8515,"Pabst Blue Ribbon",4
8516,Heineken,2
8516,"Root beer",3
8516,"San Miguel Pale Pilsen",1
8516,Tecate,3
8517,"Newcastle Brown Ale",1
8517,"Potato skins",2
8518,Kirin,2
8519,Asahi,3
8519,Guinness,1
8519,Pretzel,1
8519,Sprite,4
852,"Pabst Blue Ribbon",4
8520,Pretzel,5
8521,"San Miguel Pale Pilsen",2
8522,"Dos Equis",2
8522,"Sweet tea",5
8523,Carlsberg,3
8523,"Paulaner Hefe",1
8523,"Sweet tea",4
8523,Union,3
8524,"Onion rings",3
8525,"Chimay Blue Top",5
8525,"OB Golden Lager",2
8525,Quesadilla,4
8526,"Labatts Blue",5
8526,"San Miguel Pale Pilsen",2
8526,Timisoreana,5
8527,"Carling Black Label",5
8527,"Pabst Blue Ribbon",1
8529,Guinness,4
8529,Warsteiner,2
853,"Coreff Ambree",5
853,"Mythos Sindos",1
8530,Asahi,1
8530,"Stiegl Bier",4
8531,"Ichnusa beer",5
8531,Lowenbrau,1
8531,"Mythos Sindos",5
8532,Cheeseburger,2
8533,Caffrey's,4
8533,"Stiegl Bier",4
8534,"Singha beer",3
8535,"Ichnusa beer",5
8535,Kirin,4
8535,Lasko,3
8536,Kirin,2
8536,Timisoreana,3
8537,"Chicken wings",1
8537,"Onion rings",5
8538,"Club soda",5
8538,"Erdinger Pikantus",2
8538,Union,2
854,Caffrey's,5
854,"Leffe Blonde",4
854,Lowenbrau,2
854,"Mythos Sindos",2
8540,"Dos Equis",1
8541,Dreher,1
8541,"Labatts Blue",3
8541,"Pilsner Urquell",2
8541,Quesadilla,5
8542,"Beer Chang",2
8542,"Efes Dark",5
8542,Nachos,1
8542,Tsingtao,4
8543,Lowenbrau,3
8543,"Onion rings",3
8544,Carlsberg,1
8544,"Labatts Blue",5
8544,"Root beer",1
8545,Lowenbrau,1
8547,Heineken,1
8547,"Mozoralla sticks",2
8549,"Budvar Svetly Lezak",5
8549,"Carling Black Label",3
8549,"Chimay Blue Top",3
855,"Budvar Svetly Lezak",5
855,"Coca cola",5
8550,"Birra Moretti",3
8550,"Carling Black Label",2
8550,"Efes Dark",1
8550,"Pabst Blue Ribbon",2
8551,Carlsberg,4
8551,"Potato skins",3
8552,Heineken,5
8554,"Labatts Blue",2
8555,"Coreff Ambree",2
8555,"Mythos Sindos",3
8556,"Gambrinus Premium",4
8556,"Root beer",5
8557,Pretzel,2
8557,"Tiger beer",2
8558,"Old Speckled Hen",3
8559,"Club soda",1
8559,"Coreff Ambree",4
8559,"Paulaner Hefe",2
8559,Timisoreana,1
856,"Gambrinus Premium",5
856,"Onion rings",1
8560,"Amstel Light",5
8560,Grolsch,1
8560,Hite,1
8561,"Harp Lager",5
8561,"Paulaner Hefe",4
8562,"Potato skins",5
8563,Cheeseburger,3
8563,"Old Speckled Hen",3
8563,Sprite,2
8564,Carlsberg,5
8564,"Labatts Blue",4
8564,Pretzel,3
8565,"Ichnusa beer",2
8565,Nachos,4
8565,Sapporo,1
8565,Warsteiner,2
8566,"Carling Black Label",2
8566,"Efes Dark",4
8566,"Ichnusa beer",5
8567,Carlsberg,5
8567,"Coca cola",2
8567,"Labatts Blue",1
8568,"Efes Dark",1
8568,Kirin,2
8569,Heineken,1
8569,"Root beer",5
857,Sapporo,3
8570,Guinness,5
8570,"Harp Lager",2
8570,"Newcastle Brown Ale",4
8571,Dreher,4
8571,"Ichnusa beer",3
8571,"Pabst Blue Ribbon",1
8572,"Coca cola",4
8572,Warsteiner,1
8573,Budweiser,3
8573,"Club soda",5
8573,"Potato skins",1
8574,Tsingtao,1
8575,Duvel,3
8575,"Root beer",1
8575,Union,1
8576,Nachos,5
8577,"Beer Chang",4
8577,Duvel,4
8577,Pretzel,5
8578,"Mythos Sindos",4
8578,"Stiegl Bier",4
8579,"Birra Moretti",2
8579,"Ichnusa beer",5
858,"Budvar Svetly Lezak",3
858,Quesadilla,3
8580,Dreher,3
8580,"Labatts Blue",2
8580,"Tiger beer",1
8581,Cass,2
8581,"Old Speckled Hen",4
8581,Tsingtao,4
8582,Dreher,2
8582,Heineken,3
8583,"Chimay Blue Top",1
8583,"Dos Equis",3
8584,Cass,1
8585,"Stiegl Bier",4
8585,"Sweet tea",3
8586,Caffrey's,5
8587,Cheeseburger,3
8587,"Paulaner Hefe",1
8588,"Carling Black Label",5
8588,Cheeseburger,5
8588,"Coca cola",5
8589,Timisoreana,5
859,Asahi,4
8590,"Harp Lager",4
8590,"Paulaner Hefe",1
8590,"Sweet tea",3
8591,"Old Speckled Hen",5
8591,"Potato skins",1
8591,Timisoreana,4
8592,"Sweet tea",3
8593,"Coreff Ambree",1
8593,"OB Golden Lager",2
8593,"Paulaner Hefe",2
8594,Guinness,2
8594,"Onion rings",3
8594,"Potato skins",5
8595,"Ichnusa beer",3
8595,"Labatts Blue",2
8595,"Mythos Sindos",3
8596,"Dos Equis",5
8596,Heineken,5
8596,"Ichnusa beer",1
8597,"Dos Equis",2
8597,"Labatts Blue",4
8598,Heineken,3
8598,Lasko,3
8598,Sprite,3
8598,"Sweet tea",3
8599,"Amstel Light",3
8599,Budweiser,1
8599,"OB Golden Lager",2
86,"Coreff Ambree",1
86,"Stiegl Bier",2
860,"Leffe Blonde",3
860,Quesadilla,2
8600,"Budvar Svetly Lezak",2
8600,"Chimay Blue Top",4
8601,Budweiser,4
8601,Cass,2
8601,Nachos,4
8602,"Ichnusa beer",1
8602,"Pabst Blue Ribbon",5
8603,"Carling Black Label",1
8604,"Leffe Blonde",3
8604,"Pabst Blue Ribbon",1
8604,"Root beer",1
8604,Warsteiner,2
8605,"Birra Moretti",2
8605,"Ichnusa beer",1
8606,"Coreff Ambree",5
8606,"Newcastle Brown Ale",1
8607,Asahi,2
8608,"Birra Moretti",4
8608,"French fries",5
8608,Sprite,4
8608,Tuborg,1
8609,"Carling Black Label",5
8609,Lasko,3
861,Guinness,2
861,"Onion rings",5
861,Sprite,5
861,Union,2
8610,Kirin,5
8610,"Potato skins",4
8610,Tsingtao,2
8611,"OB Golden Lager",4
8611,"Potato skins",4
8611,Quesadilla,5
8612,"Amstel Light",5
8612,Lowenbrau,1
8612,Pretzel,2
8612,Quesadilla,3
8613,Carlsberg,2
8613,"OB Golden Lager",4
8614,"Tiger beer",5
8615,Carlsberg,5
8615,Union,5
8616,Duvel,3
8616,"Pabst Blue Ribbon",1
8616,Tecate,4
8617,Budweiser,1
8617,"Dos Equis",2
8618,"Coreff Ambree",1
8618,"Newcastle Brown Ale",2
8618,"Pilsner Urquell",3
8619,"Mythos Sindos",4
8619,"Pabst Blue Ribbon",4
862,"Labatts Blue",3
862,Lasko,5
862,Sprite,5
862,"Sweet tea",2
8620,"Coreff Ambree",5
8620,"Pabst Blue Ribbon",2
8620,Peroni,2
8621,Heineken,2
8621,"Mozoralla sticks",4
8622,"Carling Black Label",3
8622,"Mozoralla sticks",1
8622,"Newcastle Brown Ale",5
8623,"Chicken wings",2
8623,Dreher,2
8623,"Gambrinus Premium",5
8623,Sapporo,3
8624,Cheeseburger,5
8624,Kirin,4
8624,Kronenbourg,4
8625,"Labatts Blue",2
8626,"Gambrinus Premium",3
8626,"Leffe Blonde",4
8627,"Coca cola",2
8627,Pretzel,1
8628,Lasko,2
8628,Peroni,4
8628,Sapporo,1
8629,"Birra Moretti",4
8629,Sapporo,5
8629,Tecate,5
863,Caffrey's,5
863,"OB Golden Lager",5
863,Tecate,1
8630,Cass,1
8630,"Leffe Blonde",4
8631,"Chimay Blue Top",5
8631,"Newcastle Brown Ale",3
8632,"Stiegl Bier",3
8633,Coors,3
8633,"Erdinger Pikantus",1
8634,Lasko,1
8635,"Labatts Blue",5
8635,"Newcastle Brown Ale",5
8635,"Potato skins",3
8635,Quesadilla,1
8636,Heineken,1
8636,"Root beer",2
8636,"San Miguel Pale Pilsen",1
8637,Guinness,1
8637,Quesadilla,5
8638,Lowenbrau,2
8638,"Mythos Sindos",4
8638,"Singha beer",5
8639,Lasko,3
864,Dreher,2
864,Heineken,4
8640,"Birra Moretti",5
8640,"Chimay Blue Top",1
8640,"Harp Lager",5
8641,"Efes Dark",1
8642,Heineken,1
8642,"OB Golden Lager",1
8642,Peroni,1
8643,"Old Speckled Hen",3
8644,Coors,5
8644,Peroni,2
8645,Kirin,3
8646,Caffrey's,4
8646,Duvel,3
8646,Hite,1
8646,Tsingtao,2
8647,"Ichnusa beer",5
8647,Lowenbrau,4
8647,"Onion rings",1
8648,"Dos Equis",4
8649,"Singha beer",1
865,Coors,1
865,"San Miguel Pale Pilsen",2
865,"Singha beer",2
8650,"Potato skins",5
8651,"Tater tots",4
8652,Carlsberg,5
8652,"Onion rings",2
8652,Pretzel,2
8653,"Coreff Ambree",4
8653,"Erdinger Pikantus",2
8653,"Potato skins",4
8654,"Potato skins",2
8655,"Ichnusa beer",4
8655,"Leffe Blonde",3
8656,"Chimay Blue Top",3
8656,Coors,1
8657,Lasko,1
8658,Coors,4
8658,Guinness,3
8659,Pretzel,5
866,"Chimay Blue Top",4
866,"Gambrinus Premium",1
8660,"Harp Lager",4
8660,"OB Golden Lager",3
8660,Sprite,1
8660,Tsingtao,1
8661,Hite,4
8661,"Onion rings",5
8661,Tsingtao,2
8662,Dreher,2
8662,Kirin,3
8662,"Potato skins",3
8662,Sprite,2
8663,"Budvar Svetly Lezak",2
8663,Sprite,5
8664,Hite,2
8665,Dreher,2
8665,Guinness,4
8665,Kirin,4
8666,"Efes Dark",2
8666,Pretzel,2
8667,Carlsberg,2
8667,"Tiger beer",5
8668,Carlsberg,3
8669,"Amstel Light",5
867,Sprite,3
867,"Sweet tea",2
867,Union,4
8670,"Carling Black Label",5
8672,"Old Speckled Hen",4
8672,"Pilsner Urquell",3
8673,Quesadilla,3
8674,"Leffe Blonde",1
8674,"Root beer",1
8674,Warsteiner,3
8675,"Budvar Svetly Lezak",2
8675,"OB Golden Lager",2
8675,Tecate,4
8676,Carlsberg,1
8676,"San Miguel Pale Pilsen",4
8677,"Coca cola",1
8677,"San Miguel Pale Pilsen",2
8677,"Stiegl Bier",4
8678,Quesadilla,5
8678,Sapporo,1
8678,Warsteiner,3
8679,"Labatts Blue",1
8679,"Pabst Blue Ribbon",1
8679,"Pilsner Urquell",2
8679,Sprite,3
868,"Leffe Blonde",4
868,"Mythos Sindos",3
8680,"Amstel Light",1
8680,"Dos Equis",5
8680,"OB Golden Lager",3
8681,Coors,5
8681,"Mozoralla sticks",1
8681,Pretzel,1
8681,Tuborg,1
8682,"Budvar Svetly Lezak",3
8682,"Carling Black Label",1
8682,"Labatts Blue",2
8683,Caffrey's,1
8683,Quesadilla,5
8684,Budweiser,2
8684,"Carling Black Label",2
8684,"Ichnusa beer",3
8684,Kirin,2
8685,Dreher,1
8685,Heineken,1
8685,Peroni,5
8685,"Tiger beer",2
8686,"French fries",5
8686,Heineken,5
8686,"Pabst Blue Ribbon",1
8686,"Paulaner Hefe",4
8687,Kirin,3
8687,"Old Speckled Hen",2
8687,Tecate,3
8688,Asahi,2
8688,"Budvar Svetly Lezak",4
8688,Tsingtao,2
8689,"Coca cola",5
8689,"Singha beer",2
8689,"Tater tots",3
869,Carlsberg,1
869,"Ichnusa beer",1
8690,Lowenbrau,5
8691,"Gambrinus Premium",2
8691,Pretzel,2
8691,Union,5
8692,"Birra Moretti",1
8693,"Birra Moretti",4
8693,Peroni,3
8693,"San Miguel Pale Pilsen",4
8694,"Birra Moretti",3
8694,"Harp Lager",2
8695,Tsingtao,5
8696,Heineken,1
8696,"Paulaner Hefe",3
8696,Pretzel,5
8697,"Amstel Light",4
8697,Caffrey's,3
8697,Guinness,1
8698,Asahi,2
8698,"Onion rings",3
8698,"Root beer",2
8698,"Tater tots",2
8699,Coors,1
8699,"Stiegl Bier",5
87,Lasko,1
87,"Mozoralla sticks",1
870,Caffrey's,5
870,"Labatts Blue",3
8700,"Club soda",4
8700,"Dos Equis",4
8700,"Ichnusa beer",4
8701,"Amstel Light",4
8701,Nachos,5
8701,Quesadilla,5
8702,"Budvar Svetly Lezak",4
8703,"Chimay Blue Top",3
8703,"Coreff Ambree",1
8703,"Tater tots",4
8704,Pretzel,3
8705,Caffrey's,4
8705,Coors,2
8707,"Pabst Blue Ribbon",3
8707,"Singha beer",5
8707,"Sweet tea",1
8708,"Birra Moretti",4
8708,"Onion rings",2
8708,"Tiger beer",4
8709,"Chimay Blue Top",5
871,"Dos Equis",2
871,Kirin,5
871,Kronenbourg,5
871,"Labatts Blue",2
8710,"Budvar Svetly Lezak",5
8710,Caffrey's,1
8711,"Budvar Svetly Lezak",2
8711,Lowenbrau,3
8712,"Coca cola",2
8712,"Newcastle Brown Ale",2
8713,Guinness,4
8714,"Coreff Ambree",2
8715,"Ichnusa beer",4
8716,"Efes Dark",4
8716,Warsteiner,3
8717,"Chicken wings",2
8717,"Gambrinus Premium",4
8718,Duvel,4
8719,"Newcastle Brown Ale",5
8719,Warsteiner,4
872,Dreher,5
872,Lowenbrau,5
872,"Old Speckled Hen",5
8720,Budweiser,5
8720,"Paulaner Hefe",5
8720,Sapporo,3
8721,Grolsch,3
8722,Asahi,1
8722,"Tater tots",5
8723,Budweiser,3
8723,Cheeseburger,4
8723,"Efes Dark",3
8724,Cheeseburger,4
8724,Lowenbrau,5
8725,"Birra Moretti",1
8725,"Mythos Sindos",3
8726,"Chimay Blue Top",3
8726,"Onion rings",4
8726,"Singha beer",1
8727,"Leffe Blonde",3
8728,"Budvar Svetly Lezak",5
8728,"Coca cola",5
8728,"Newcastle Brown Ale",3
8728,"Singha beer",4
8729,"Coreff Ambree",2
8729,"Harp Lager",1
8729,"Potato skins",3
873,"Ichnusa beer",3
8730,"Club soda",1
8730,Hite,1
8730,"Stiegl Bier",3
8731,"Coca cola",5
8731,Coors,5
8731,"Dos Equis",5
8731,"Tater tots",5
8732,Budweiser,4
8733,"Potato skins",2
8733,"San Miguel Pale Pilsen",5
8734,Cass,4
8734,"Tiger beer",4
8735,Cass,1
8735,"Efes Dark",3
8735,Tsingtao,4
8736,Peroni,3
8737,Cass,3
8737,"Club soda",2
8738,"Amstel Light",3
8738,Asahi,4
8738,"Club soda",5
8739,"Carling Black Label",2
874,"Singha beer",2
8740,"Erdinger Pikantus",1
8740,Tecate,4
8741,"Labatts Blue",3
8742,"Potato skins",2
8743,Dreher,2
8743,Heineken,5
8743,Lasko,3
8743,"Tater tots",3
8744,Tuborg,5
8745,"Coca cola",5
8745,Coors,1
8745,"Sweet tea",2
8746,"Ichnusa beer",3
8746,"Sweet tea",3
8747,Carlsberg,5
8747,Guinness,1
8748,Heineken,4
8748,Peroni,1
8749,Dreher,2
8749,"Erdinger Pikantus",4
8749,"Paulaner Hefe",1
875,"Mythos Sindos",5
875,"Pabst Blue Ribbon",5
8750,"Erdinger Pikantus",1
8750,"Sweet tea",2
8750,Union,4
8751,Duvel,3
8751,"French fries",3
8752,"Labatts Blue",4
8753,"Tater tots",2
8754,"San Miguel Pale Pilsen",4
8754,Sapporo,1
8755,Asahi,5
8755,"OB Golden Lager",5
8755,"Pabst Blue Ribbon",4
8755,Sprite,4
8756,Asahi,5
8756,Cheeseburger,3
8756,"Club soda",2
8756,"Coreff Ambree",4
8757,Budweiser,2
8757,Tsingtao,4
8759,Cheeseburger,5
8759,"Potato skins",3
876,"Club soda",5
876,Guinness,2
876,"Ichnusa beer",1
876,Sprite,2
8760,Duvel,4
8760,Guinness,5
8760,"Mozoralla sticks",5
8761,"Amstel Light",4
8761,"Harp Lager",5
8761,Kirin,1
8761,"Tater tots",2
8762,Cheeseburger,5
8762,"Ichnusa beer",3
8763,"Labatts Blue",2
8764,"Ichnusa beer",1
8764,Pretzel,4
8765,"Root beer",4
8766,Peroni,1
8767,"Chimay Blue Top",5
8769,"Coca cola",1
8769,"Onion rings",5
877,"Carling Black Label",4
877,Cheeseburger,4
877,Coors,4
8770,Carlsberg,4
8770,Lowenbrau,1
8770,"Tater tots",1
8770,"Tiger beer",3
8771,"Leffe Blonde",5
8771,Tsingtao,2
8772,Heineken,3
8772,Sapporo,1
8772,"Tater tots",5
8773,"Erdinger Pikantus",5
8773,Quesadilla,4
8773,"Sweet tea",1
8774,"Amstel Light",4
8774,"Budvar Svetly Lezak",2
8774,"Chimay Blue Top",5
8775,Cheeseburger,5
8775,"Leffe Blonde",4
8776,"Amstel Light",4
8776,Peroni,2
8776,"Singha beer",5
8778,"Amstel Light",4
8778,"Budvar Svetly Lezak",4
8779,"Carling Black Label",5
8779,Quesadilla,5
878,"Amstel Light",3
878,"Leffe Blonde",2
878,"Tiger beer",5
8780,"Budvar Svetly Lezak",5
8780,Peroni,3
8781,"Dos Equis",2
8781,"Tiger beer",4
8781,Warsteiner,3
8782,"Mozoralla sticks",3
8782,Peroni,5
8783,"Labatts Blue",5
8784,Kirin,1
8784,"Pabst Blue Ribbon",2
8784,Tsingtao,5
8785,"Birra Moretti",4
8786,"Potato skins",2
8786,Sprite,1
8789,"Gambrinus Premium",5
8789,Hite,4
8789,Quesadilla,1
879,Caffrey's,5
879,"Dos Equis",3
879,"Pilsner Urquell",2
8790,"Newcastle Brown Ale",4
8790,"OB Golden Lager",2
8791,"Birra Moretti",2
8791,"Harp Lager",2
8791,"OB Golden Lager",2
8792,"Leffe Blonde",2
8793,Timisoreana,2
8794,Dreher,1
8795,"Chicken wings",4
8795,Hite,2
8796,"Potato skins",4
8796,Timisoreana,1
8797,"Chicken wings",5
8798,Quesadilla,4
8798,Tecate,1
8798,Tuborg,3
8799,Caffrey's,4
8799,"Dos Equis",1
8799,Sapporo,4
88,"Onion rings",3
88,Peroni,3
88,"Singha beer",2
880,"Budvar Svetly Lezak",4
880,"Old Speckled Hen",4
880,"Potato skins",5
8800,Caffrey's,1
8800,"Old Speckled Hen",2
8801,"Gambrinus Premium",4
8802,"Coreff Ambree",1
8802,"Mozoralla sticks",5
8802,Nachos,2
8803,Lowenbrau,5
8804,Sapporo,2
8804,"Singha beer",2
8804,Tecate,1
8805,"Tater tots",5
8805,Tsingtao,2
8806,"Beer Chang",2
8806,Duvel,2
8807,"Amstel Light",2
8807,"Budvar Svetly Lezak",2
8807,"Onion rings",4
8807,Sprite,3
8808,Cheeseburger,4
8808,"Ichnusa beer",4
8808,"Paulaner Hefe",1
8808,"Pilsner Urquell",1
8809,"Budvar Svetly Lezak",4
881,Carlsberg,4
881,"Ichnusa beer",1
8811,Cass,4
8811,"Chicken wings",2
8811,Coors,2
8812,Asahi,2
8812,Coors,2
8813,Union,5
8814,Budweiser,4
8814,Nachos,5
8814,"Singha beer",3
8815,"Budvar Svetly Lezak",1
8815,Heineken,4
8816,"Birra Moretti",1
8816,Heineken,1
8816,Kirin,5
8816,"Root beer",5
8817,"Root beer",2
8818,"Old Speckled Hen",5
8819,Union,2
882,Budweiser,5
882,Heineken,4
882,"Singha beer",2
8820,Caffrey's,3
8820,Dreher,2
8820,Tsingtao,3
8822,Duvel,5
8822,"Old Speckled Hen",4
8823,"Budvar Svetly Lezak",4
8823,"Carling Black Label",1
8823,Peroni,3
8824,Carlsberg,2
8824,"Gambrinus Premium",2
8824,Warsteiner,5
8825,Guinness,2
8825,Sprite,5
8825,"Tater tots",2
8826,"Onion rings",5
8827,Caffrey's,2
8827,"Labatts Blue",4
8828,"Dos Equis",2
8828,"Labatts Blue",5
8828,"Sweet tea",1
8829,Guinness,3
8829,"Paulaner Hefe",2
8829,"Root beer",1
8829,Sapporo,3
883,"Birra Moretti",3
883,"Dos Equis",5
883,"Mythos Sindos",3
8830,Cass,1
8830,"Chicken wings",1
8830,Timisoreana,1
8831,"Budvar Svetly Lezak",2
8832,Lowenbrau,5
8832,"Mythos Sindos",5
8833,"Stiegl Bier",2
8834,"San Miguel Pale Pilsen",4
8834,"Stiegl Bier",3
8835,"Mythos Sindos",2
8835,"Paulaner Hefe",1
8836,Dreher,4
8836,"Pilsner Urquell",1
8837,"Club soda",4
8838,Grolsch,5
8838,Hite,1
8838,Sprite,1
8838,Tecate,2
8839,Timisoreana,4
884,Kronenbourg,1
8840,"Chimay Blue Top",2
8840,"Old Speckled Hen",2
8841,Timisoreana,1
8842,"Amstel Light",3
8842,Lasko,3
8843,Sapporo,5
8844,Dreher,4
8845,"Amstel Light",5
8845,"Budvar Svetly Lezak",4
8845,"Paulaner Hefe",3
8845,Sapporo,4
8846,Caffrey's,3
8847,"Birra Moretti",2
8847,Cheeseburger,5
8848,Coors,4
8848,"Coreff Ambree",4
8848,Warsteiner,2
8849,"Mythos Sindos",4
8849,Union,3
885,"Root beer",2
8850,"Coca cola",2
8850,Lasko,3
8851,"San Miguel Pale Pilsen",3
8852,Kirin,3
8853,"Club soda",5
8854,Cass,4
8854,Lasko,2
8854,"San Miguel Pale Pilsen",3
8855,Lowenbrau,4
8855,"San Miguel Pale Pilsen",5
8855,"Sweet tea",4
8855,Tuborg,2
8856,"Harp Lager",2
8856,Kronenbourg,2
8856,"Newcastle Brown Ale",4
8856,"Tater tots",1
8857,Caffrey's,5
8857,Cheeseburger,5
8857,Tuborg,1
8858,"Onion rings",4
8859,Budweiser,2
8859,"Carling Black Label",5
8859,Coors,4
8859,Heineken,1
886,Carlsberg,4
886,"Chicken wings",5
8860,Asahi,2
8860,Coors,2
8860,Pretzel,2
8860,"Tater tots",1
8861,Lowenbrau,4
8861,"OB Golden Lager",5
8861,"Potato skins",3
8861,Quesadilla,4
8862,Peroni,1
8863,"Club soda",4
8865,"Club soda",1
8865,Tsingtao,3
8866,"Chicken wings",1
8866,Lasko,3
8866,"Onion rings",2
8866,"San Miguel Pale Pilsen",3
8867,"Gambrinus Premium",4
8867,Guinness,1
8867,"Root beer",1
8867,Union,3
8868,Union,1
8869,"Beer Chang",5
8869,Caffrey's,2
8869,Lasko,5
887,"Beer Chang",4
887,"Club soda",1
887,"Dos Equis",2
8870,"Coreff Ambree",4
8870,Pretzel,4
8870,"Singha beer",4
8870,Tsingtao,1
8871,Budweiser,5
8871,"San Miguel Pale Pilsen",2
8872,Carlsberg,3
8872,Kronenbourg,5
8872,"Mozoralla sticks",5
8873,Asahi,1
8873,Pretzel,5
8874,"Chimay Blue Top",4
8875,"Birra Moretti",2
8875,"French fries",3
8875,"Harp Lager",3
8875,Tsingtao,5
8876,Budweiser,2
8876,Sapporo,3
8877,"Dos Equis",5
8878,"Birra Moretti",2
8878,"Harp Lager",5
8878,Kirin,4
8879,Kirin,2
888,Coors,3
888,Peroni,5
8880,Kirin,2
8880,Lasko,1
8880,Pretzel,4
8880,"Root beer",1
8881,"Mythos Sindos",4
8882,Cass,2
8882,"Newcastle Brown Ale",3
8882,Union,4
8883,"Amstel Light",4
8883,"Paulaner Hefe",1
8883,Pretzel,1
8884,"OB Golden Lager",5
8885,"Erdinger Pikantus",4
8885,"Mozoralla sticks",1
8885,Quesadilla,4
8885,"Stiegl Bier",1
8886,"Gambrinus Premium",2
8886,Guinness,1
8887,"Sweet tea",5
8887,"Tater tots",5
8888,Carlsberg,3
8888,"Club soda",1
8888,"Sweet tea",2
8889,Cheeseburger,5
8889,"Erdinger Pikantus",3
8889,Sprite,1
889,"Labatts Blue",2
889,"Onion rings",1
889,"San Miguel Pale Pilsen",1
8890,Hite,3
8890,"Pilsner Urquell",1
8891,Budweiser,2
8891,Guinness,3
8892,Kirin,4
8892,"Labatts Blue",1
8892,"Potato skins",4
8892,"Sweet tea",4
8893,"Leffe Blonde",4
8893,"Sweet tea",2
8893,"Tater tots",4
8894,"Ichnusa beer",1
8894,"Singha beer",2
8895,"Root beer",2
8896,"Coca cola",4
8896,Grolsch,4
8897,Grolsch,4
8897,Lasko,5
8898,"Carling Black Label",3
8898,"Mozoralla sticks",1
8898,"San Miguel Pale Pilsen",2
8899,"Dos Equis",3
89,Kirin,5
890,Lowenbrau,4
890,Pretzel,1
8901,Caffrey's,3
8901,Cheeseburger,4
8901,"Harp Lager",1
8903,"Chimay Blue Top",5
8903,"Pabst Blue Ribbon",1
8903,Tsingtao,1
8904,Coors,3
8904,Lowenbrau,4
8905,"Mythos Sindos",4
8905,Tuborg,5
8906,"Club soda",4
8906,"Coreff Ambree",5
8906,"Potato skins",1
8907,"Amstel Light",5
8907,"Labatts Blue",1
8907,Quesadilla,2
8908,Kirin,5
8909,Kronenbourg,3
